,app_id,app_name,review_text,review_score,review_votes
3102,10,Counter-Strike,Join a server Everyone speaks French Get banned for Unknown reason 10/10,1,0
3103,10,Counter-Strike,A true revolution in first person shooters. A feat of engineering. Masterpiece in art. Simple yet in every way functional. Something which has embedded itself in even the oldest adn dustiest of HDD's. A creation unerasable by even the gods themselves,1,1
3104,10,Counter-Strike,\( ͡° ͜ʖ ͡°)~,1,0
3105,10,Counter-Strike,this is a goood game and he is my favorite game,1,0
3106,10,Counter-Strike,-,1,0
3107,10,Counter-Strike,16 years old and over double the players playing at once than the newest CoD. That should tell you something,1,1
3108,10,Counter-Strike,Good old CS it's a good game if you're looking for nostalgia.,1,0
3109,10,Counter-Strike,"If you hate this game, visit the doctor.",1,0
3110,10,Counter-Strike,beast,1,0
3111,10,Counter-Strike,A true revolution in first person shooters. A feat of engineering. Masterpiece in art. Simple yet in every way functional. Something which has embedded itself in even the oldest adn dustiest of HDD's. A creation unerasable by even the gods themselves,1,1
3112,10,Counter-Strike,\( ͡° ͜ʖ ͡°)~,1,0
3113,10,Counter-Strike,Never forgotten classic,1,0
3114,10,Counter-Strike,Never forgotten classic,1,0
3115,10,Counter-Strike,beast,1,0
3116,10,Counter-Strike,"Decent game, a goood one for lans",1,0
3117,10,Counter-Strike,game play 10/10 servers 8/10 anti-cheat -1/10  if u like old school aim games  just buy it,1,0
3118,10,Counter-Strike,Very nice game,1,0
3119,10,Counter-Strike,Very old FPS with an awesome AK-47 recoil (͡ ͡° ͜ つ ͡͡°) I play it on a potato at +69fps and I die cuz I'm noob. So wat ? Buy it and get me if you can. (｡◕‿‿◕｡) I'm recommending this game if you play on a Pentium IV with your r3t@rđ friends. ¯\_(ツ)_/¯,1,0
3120,10,Counter-Strike,cs1.6&gt;cs:go&gt;cs:s&gt;cs:cz Best fps! On cs1.6 ns i had 2000 h!,1,1
3121,10,Counter-Strike,"Am I really writing a recommendation for this game?  Counter-Strike  or CS 1.6  is a classic game which started off as a Half-Life 1 mod way back in late 1999, and was later sold in 2000 which required both Half-Life 1 and the game itself. Where as now, you only need the game itself on Steam.   Counter-Strike was one of the biggest multiplayer FPS games ever made, due to it being playable on many computers, and just an overall really fun game. It has no doubt made a huge impact on the world of FPS. Especially in the competitive scene such as e-sports where 1.6 is still being played today.  However, it has aged. A lot. Especially in comparison to Counter-Strike: Source. So a lot of maps are quite spacious and don't look as realistic as many would expect to todays standards.   I actually prefer CS:S over this game as I just like the feel of it more.  I honestly don't know why I'm reviewing this game, as I'm sure everyone on my friends list here has played it. But just incase you're that one odd person out that for osme reason hasn't played it - try it out, and see whether you like it or not. ",1,0
3122,10,Counter-Strike,This game will always be played :'),1,0
3123,10,Counter-Strike,WOW THIS GAME JUST NEVER GETS OLD :) ONE OF THE BEST EVER! EPIC!,1,0
3124,10,Counter-Strike,The best game ever.,1,0
3125,10,Counter-Strike,"Despite all the yuears that have passed , Counter-Strike is still one great online shooter that is fun and challenging to play . However be warned : You will be killed countless times until you master this game .  Final Score : 8/10 ( Great )  Full video Review :  https://www.youtube.com/watch?v=ap_HeTcwY2c ",1,0
3126,10,Counter-Strike,This game is a HUGE reminder of why PC gaming is a beautiful thing.,1,0
3127,10,Counter-Strike,"It's classic FPS shooter game which I have been playing since it's been released and I still play it. Can't let it go entirely. If you are looking for a game with many different modes available this is a game for you. Example of available mods(servers with special modes are available online) are zombie mod, plague mod, paintball mod, soccer mod, jailbreak mod, gungame mod and many more!",1,0
3128,10,Counter-Strike,"remember ! if u shot to wall on de_nuke or whatever map, u will get double kill or annother lol kill on annother map xD fkin hilarious &amp; bay for noaimed pro players, this can be callled start ramp to csgo. Coz u dont need aim there &amp; csgo also.",1,0
3129,10,Counter-Strike,it's like CS:GO....but losing isn't even that bad in this one. which makes it better. no ranks which is also nice,1,0
3130,10,Counter-Strike,"As my friend says this is a game where you must use your brain and where you need to be a team player, not playing for yourself so I recommend this game to everyone who loves good teamwork",1,0
3131,10,Counter-Strike,Still fantastic after all these years. The game that molded a generation.,1,0
3132,10,Counter-Strike,Just a classic game to play :) .,1,0
3133,10,Counter-Strike,One of the best FPS.,1,0
3134,10,Counter-Strike,ᅚ,1,0
3135,10,Counter-Strike,!!!!!!!!,1,0
3136,10,Counter-Strike,Best FPS ever. I have a lot of memories with this game.,1,0
3137,10,Counter-Strike,!!!!!!!!,1,0
3138,10,Counter-Strike,ᅚ,1,0
3139,10,Counter-Strike,Best FPS ever. I have a lot of memories with this game.,1,0
3140,10,Counter-Strike,The oldschool CS... Very much players and I like it! Can't hate it for too long.,1,0
3141,10,Counter-Strike,World best game :),1,0
3142,10,Counter-Strike,it's the best game in history .,1,0
3143,10,Counter-Strike,Tbh after a lot of hours on Warzone my opinion hasn't changed.This game is great.,1,0
3144,10,Counter-Strike,Since CS:S is practically a graphics overhaul of CS 1.6 all my good and bad points apply to this game.  Only unique problem is that is kinda poory optimized for systems with specs well above the recomended.  8/10,1,0
3145,10,Counter-Strike,.,1,0
3146,10,Counter-Strike,tbh this game deserve to bee free on the store cuz it sucks af full of cheaters.,1,0
3147,10,Counter-Strike,Tbh after a lot of hours on Warzone my opinion hasn't changed.This game is great.,1,0
3148,10,Counter-Strike,I been playing Counter-Strike since 1999 and its 2013 and it still hasn't gone out of date. i dont think there ever will be another fps game like it.,1,0
3149,10,Counter-Strike,Classic! One of the most fun older games that I own. The community is still large and thriving! Give it a try!!!! :),1,0
3150,10,Counter-Strike,"People really complain of hackers, i've never encountered one. it's a really good game, Get Condition Zero if you don't have access to constant internet, it's basically the same game, but it's singleplayer and better graphics",1,0
3151,10,Counter-Strike,"very good game, you should try it :D",1,0
3152,10,Counter-Strike,"Pretty cool game, old school",1,0
3153,10,Counter-Strike,I buy the AWP and I win.  I recommend this game whole heartedly.  10/10,1,0
3154,10,Counter-Strike,"I actually have 4200hrs of play time on this game and started to play it since the 'Cybercafe'-times to play it against friends on a very old version.  This past predicted me to choose just one option. This game is greatest game, which ever was developed. Thank you Valve for your product. It has been stolen my childhood (in a postive way).  I collected alot of great and horrible experience on that game.  Storytime: After learn of the systemmatic of the game. I learned how to shoot. Located the best spots. Choosed the best maps(dust/2, assault..) and rised up to landscape of custom mods as been known the 'heart of Counter-Strike' It begun with Only Knife maps and bringed me up to Surfing, Kreedz.. And after hours and hours of learning. I became extremly skilled. This was the best highlight on this game for me, to stand on a point where you reached the point and can finally say You unterstand this game and his shematics ( movements, angle, strafe, and much more..)  *Nostalg* I might be coming back to this title ... maybe not today or tommorow.. someday, it will happen...",1,0
3155,10,Counter-Strike,10/10,1,0
3156,10,Counter-Strike,Russians everywhere.,1,0
3157,10,Counter-Strike,"VALVE PLEASE ADD RANK SISTEM IN COUNTER STIKE 1.6 !! Like this post if you want RANK SISTEM in Counter ! VALVEE please 'FINAL UPDATE' &lt;3 &lt;3 SPAM everywhere, Gaben must see this :) RANK SISTEM &lt;3 &lt;3 &lt;3 &lt;3",1,1
3158,10,Counter-Strike,"There are many things to say about this awesome game... -It's One of the best FPS games ever made... -It's An old school shooter game,made before 15 years :D  -It has Multiplayer,so you can meet new gaming friends and pro players :D -It has beautifull graphics for game that's made before long time ago :D -You dont need to have space shuttle of your computer :D -You just need to have some PC,Mouse,Keyboard and Headphones,and game can begin! -This game isn't for kids,it's for Old School players! -If you want to be good in this game you must have brain :P -You must think about where and when will someone,somewhere come  -It's Really cheap on steam,and it's worth any $ spent! -I love Steam CS Players because most of them playing really good and without cheat! -Hate cheaters (Non-Steamers) in this game -_- -Add me and Recommand my Review :P I really tried to say all good things about this game!",1,0
3159,10,Counter-Strike,The best game!,1,1
3160,10,Counter-Strike,This Game Was Sence 1999-2000 But it To Now So Famous and Lot Of Addons Are Made Everyday  Very Nice Game,1,0
3161,10,Counter-Strike,better than cs:go,1,0
3162,10,Counter-Strike,Its a good game,1,1
3163,10,Counter-Strike,"The other Counter Strikes are just a game (good game if you prefer)! THIS IS COUNTER STRIKE ! THIS IS IT ! ITS THE ONLY COUNTER STRIKE ! PLAY &amp; KEEP YOUR HEAD DOWN WHEN YOU'VE BEEN KNIVED ! *** NOTE:Check My Review of Half-life 1, its a long review and its actually all about counter strike ! i give this game 10/10 Reviewed By IMMORTALEADER",1,1
3164,10,Counter-Strike,I remember it when i was -1 year old,1,1
3165,10,Counter-Strike, CS 1.6 Is Love CS 1.6 Is Life      Best shooter in History of Gaming   ,1,1
3166,10,Counter-Strike,It is the best game I've played ever :),1,0
3167,10,Counter-Strike,"The only reason why people are buying this game now, is for them just to say 'yea, Ive played cs 1.6'.",1,1
3168,10,Counter-Strike,the best game ever .,1,0
3169,10,Counter-Strike,it's older than the people who play cs go.,1,1
3170,10,Counter-Strike,Great to see the history of counter-strike!,1,1
3171,10,Counter-Strike,No ranks No smurfs No cheaters No russians No headshots in leg No 57 in 8 (Glock) Deagle has better accuracy than awp 10/10,1,0
3172,10,Counter-Strike,"BEST GAME EVER  It's Half Life engine multiplayer (+online) base first person shooter - Coop team game.  Great mechanics and great playebility with basic idea creates a mix of perfect cooperative first person shooter (nothing more, nothing less).  It's the one of the most popular multiplayer games on the planet. Over 2milion active players. Before DOTA2 this was the most played online FPS game on steam.  + graphics + mechanics + coop team play + online servers + different types of playable maps (kz, he, de, cl, ...)  - not as much players as before  Graphics: 7/10 Sounds/Music : 7/10 Mechanics: 9/10 Idea: 8/10 Story : 0/10 Addicting: 10/10 ---------------------- Verdict: 9,5/10 (that -0,5 is for ... this game is not so popular as in 2000-2010 ... such a shame)",1,1
3173,10,Counter-Strike,"One of the best classics, still has more players than CoD :D :D",1,0
3174,10,Counter-Strike,ＰＯＳＩＴＩＶＥ   Ruined My Whole Life ,1,0
3175,10,Counter-Strike,"This game is so competitive. This sport takes $15 bucks to play but if you want to play the game properly it'll take 16 years to master, this is the one stop shop for the PC Master Race when looking for a Multi-Player First Person Shooters.",1,0
3176,10,Counter-Strike,This many much good.,1,0
3177,10,Counter-Strike,BEST shooter of my childhood  ( Junior High School ),1,0
3178,10,Counter-Strike,this is a amazing game but is adicted,1,0
3179,10,Counter-Strike,One of best games in da world.. :),1,0
3180,10,Counter-Strike,Best FPS game I have ever played. ^^,1,0
3181,10,Counter-Strike,most awesome game ever,1,0
3182,10,Counter-Strike,Its NoT JusT a Game Its a way of living here \m/,1,0
3183,10,Counter-Strike,great game........,1,0
3184,10,Counter-Strike,"It's counterstrike, plain and simple. Great for LAN.",1,0
3185,10,Counter-Strike,Old but gold :),1,0
3186,10,Counter-Strike,Do you still remember this game xDD ?,1,0
3187,10,Counter-Strike,"this is counter strike: source, it's a video game.  10/10 it's counter strike: source.",1,0
3188,10,Counter-Strike,LOL...the worlds best game.......   LOVE THIS GAME THT TOO IN STEAM&gt;&gt;&gt;WAH WAH   &lt;3,1,0
3189,10,Counter-Strike,"Best FPS Game ever, I will never chance my opinion. :-)",1,0
3190,10,Counter-Strike,"It's the year 2015. This game was made in 2000. 15 years is alot in terms of technological advnaces. You only need to look at the break throughs, inventions and so on to know this. So i'm bought back to my original question why do so many people,play thos game now, the graphocs look terroble as they would seeing as it was 15 years ago and so on. I would assume becaise it is because of how succesful amd popular the counter strike franchise is. But they mechanics, movement,graphocs and many more wouldn't be good in today's 2015 gaming standards. Do u just play it to try amd revive the good old times or to simply run away from children?",1,0
3191,10,Counter-Strike,This game is still awesome.,1,0
3192,10,Counter-Strike,"Classic. Never gets old. Great mods, Good times. Much wow.",1,0
3193,10,Counter-Strike,"An iconic game, perhaps the best game of all time, please buy it. 10/10",1,0
3194,10,Counter-Strike,"This game has the best weapons with hard recoil and very hard to master them It's a team-base game so you have lots of fun with friends or random players on the servers Many game modes such: Deathmatch, gun game, zombie plague, bunnyhop, jailbreak, climb, etc. Also it has a great range of tactics and many more things that make it the best FPS and hardest    This game was released in 1999 and people still playing it       I'll probably say the same for CS:GO   ",1,0
3195,10,Counter-Strike,"Can't find any people who speak english. That's okay, because I'm Osama.",1,0
3196,10,Counter-Strike,"This will be more of a ''my experience with this game'' type of review, because saying things like ''great gameplay'' will not suit something I've experienced with Counter-Strike. Here you go:  I remember back in 2002 I was at a friend's house and he was playing a game. I didn't know the name of the game nor I had internet to find it. A few weeks passed by and another friend came over and he didn't have a computer, so he brought a disc with a game in it. He told me that it was one of the best games and from that very moment I knew that it is going to be the game I saw at the other friend's house. When I saw the Counter-Strike logo I was filled with gamegasm (?) and I was so happy. I don't remember a day when I was so happy like back then. So, the journey started. I was playing it hardcore. Made friends, clans, was involved in communities and even made two myself. Counter-Strike is my first game which I played competitively and it was a whole experience. Playing public servers and maybe some servers with mods was very fun, but playing it competitively made it very intense and stressful. In a pleasant way, ofcourse.  Shooters these days try to be different, advanced in a way. Sometimes the most simple games like Counter-Strike are the ones that live to this day. Also, there are plenty of mods to keep your attention to this game. The gameplay is very simple - defend as a Counter-Terrorist, attack as a Terrorist to plant the bomb or save the hostages as a CT. I am sure most of you already know this and I doubt there are gamers that haven't heard or know the gameplay of Counter-Strike, so I am sharing here more of my experience.  I wish I could find my CS Anthology account which I've lost since 2008. So, I decided I am going to buy this game again and here you go - more than a thousand hours played. I still play it from time to time to this day and it brings back many great memories and I sometimes even stumble upon people I've played with years ago. I think Counter-Strike changed gaming in a major way and we wouldn't have many games like we have today, if this game wouldn't exist.   I am sure many of people already have played games like CS:GO, but never the roots. I doubt any of you will play it for more than an hour, because it's much more simple and it differs a lot in my opinion from CS:GO and modern games.",1,0
3197,10,Counter-Strike,"The game is great. Has the full potential, the graphics and gameplay are doing it.",1,0
3198,10,Counter-Strike,Great Game,1,0
3199,10,Counter-Strike,My story began with the Counter-Strike of 2007 to the end now,1,0
3200,10,Counter-Strike,This game I will never forget) Cult and even now current) Retro also present.,1,0
3201,10,Counter-Strike,Old School is always the best.,1,0
3202,10,Counter-Strike,Though The graphics suck the multiplayer is awsome... Largest in the world... a must-play game !!,1,0
3203,10,Counter-Strike,"Seriously Counter Strike is awesome all of them Go,Source,The original all amazing! So go on buy them...im serious....do it...NOW.",1,0
3204,10,Counter-Strike,!,1,0
3205,10,Counter-Strike,Very good game! And easy to play even for begingers! I totaly recommend this game!,1,0
3206,10,Counter-Strike,simply the best game i have ever played :),1,0
3207,10,Counter-Strike,Long live cs 1.6,1,0
3208,10,Counter-Strike,Better than Global Offensive,1,0
3209,10,Counter-Strike,It's a good game but i got some kinda grapical bug and i need very much help and i can't see my grapical settings just cuz somthing makes me see a little bit of the menu screen would like some help :D,1,0
3210,10,Counter-Strike,:3,1,0
3211,10,Counter-Strike,Of course I do. This is probably one of the best FPS games of all times.,1,0
3212,10,Counter-Strike,-No Russians  -No kids -No noobs 10/10 Source and 1.6 are the best!,1,0
3213,10,Counter-Strike,i bought the counter-strike complete pack and i've never regreted buying it,1,0
3214,10,Counter-Strike,Cool game.,1,0
3215,10,Counter-Strike,Pretty epic classic,1,0
3216,10,Counter-Strike,only for balkan plejers,1,0
3217,10,Counter-Strike,Very Cool game,1,0
3218,10,Counter-Strike,"Counter-Strike series has sold over 50 million copies in 16 years  Counter-Strike - 11,416,994 Counter-Strike: Condition Zero - 8,912,502 Counter-Strike: Source - 13,854,374 Counter-Strike: Global Offensive - 14,689,576  Source:  http://steamspy.com/search.php?s=counter-strike   that says enough :)",1,0
3219,10,Counter-Strike,"huge classic, everyone should own this",1,0
3220,10,Counter-Strike,Still good,1,0
3221,10,Counter-Strike,The good old Counterstrike never seems tiring and boring. I still play it till date alongwith Counterstrike : Global Offensive. Valve should release update for the remaining bugs and glitches and revamp the graphics keeping the gameplay same.,1,0
3222,10,Counter-Strike,Still Popular I think ;) ^_^,1,0
3223,10,Counter-Strike,my life &lt;3 ,1,0
3224,10,Counter-Strike,better than csgo the bullets actually go ware u aim,1,0
3225,10,Counter-Strike,"The oldest game I have, and its great. I played a bit of it recently, and the maps have certainly changed (since I went looking for maps om used to in CS:GO, which are Inferno and Dust II). So I do recommend this game, but if you want better, get either CS:GO, OR the CS Complete Pack.",1,0
3226,10,Counter-Strike,I love this game.....this game having best performence in online.....can't stop playing when i start it........:),1,0
3227,10,Counter-Strike,Better than CS:GO for sure,1,0
3228,10,Counter-Strike,Umm I guess this game is good? What to expect is trolls tryhards and bads and umm..nope that sums up all the people who play this 11 + year old game.,1,0
3229,10,Counter-Strike,"I only played a little, but it was fun.",1,0
3230,10,Counter-Strike,never forgot this game :'),1,0
3231,10,Counter-Strike,very cool game!,1,0
3232,10,Counter-Strike,Pyf pof. hs hs. aim. banned,1,0
3233,10,Counter-Strike,full skills this game ;D,1,0
3234,10,Counter-Strike,The game that i love the most no matter how old it gets....,1,0
3235,10,Counter-Strike,Best action game,1,0
3236,10,Counter-Strike,An amazing classic game that is still awesome today.,1,0
3237,10,Counter-Strike,Probably the best game ever. Flawless.,1,0
3238,10,Counter-Strike,;),1,0
3239,10,Counter-Strike,anyway is better than go,1,0
3240,10,Counter-Strike,"lol, it came with the bundle",1,0
3241,10,Counter-Strike,the king is here,1,0
3242,10,Counter-Strike,Nice game !,1,0
3243,10,Counter-Strike,Virginia Tech Massacre Columbine High school massacre,1,0
3244,10,Counter-Strike,Best Games in The World :D,1,0
3245,10,Counter-Strike,"Not the best Game, but the popular game.",1,0
3246,10,Counter-Strike,"There were no skins, but everyone had more fun. CS:GO owns many skins, and pretty much individual models, but we can't even have fun without lil kids, smurfers and hackers etc... You can't compare 1.6 to Global Offensive at all.  Best shooter of all time! ",1,0
3247,10,Counter-Strike,I love this game,1,0
3248,10,Counter-Strike,.,1,1
3249,10,Counter-Strike,"If you didn't play this but play CS:GO, you probably like to pretend you did.",1,1
3250,10,Counter-Strike,The best CS version! Old school :-D,1,1
3251,10,Counter-Strike,"I wish I could give a comprehensive review on this classic shooter, but I'm not allowed to play it anymore.  I have 1.6 hours played.",1,0
3252,10,Counter-Strike,this game is awesome  i know that's its getting old  but old is good :D its my best game and i'll never unstall it from my computer even i get new shitly games :D,1,0
3253,10,Counter-Strike,latinos ruined it,1,0
3254,10,Counter-Strike,Fire in the hole simulator                               Gameplay &gt; graphics,1,0
3255,10,Counter-Strike,"LIFE IS 1 , BUT COUTER-STRIKE IS 1.6       CS 4 EVER  ",1,0
3256,10,Counter-Strike,my profile cs 1.6 ,1,0
3257,10,Counter-Strike,The best game ever,1,0
3258,10,Counter-Strike,One of the wierdest and most fun fps games ever! Some people call it hat simulator and I can see why there are tons of hats from strange hats to unusual hats this game is all about hats!,1,1
3259,10,Counter-Strike,It's awesome,1,0
3260,10,Counter-Strike,Yes! Perfect for your free time!,1,0
3261,10,Counter-Strike,fresh,1,0
3262,10,Counter-Strike,Frickin great game! 10/10,1,0
3263,10,Counter-Strike,Best game ever...And will be forever....,1,0
3264,10,Counter-Strike,Still the most fun and nostalgic game out there.,1,0
3265,10,Counter-Strike,:))))))))))),1,1
3266,10,Counter-Strike,legendary shooter,1,1
3267,10,Counter-Strike,The best game &lt;3,1,1
3268,10,Counter-Strike,I miss NVG and Tactical Shields,1,0
3269,10,Counter-Strike,what should i say? still the best FPS game on the world,1,0
3270,10,Counter-Strike,point and click adventure,1,0
3271,10,Counter-Strike,Must try ... This game is just awesome *-*  Playing since my childhood ... Still love this game 😍😍😍  Love From India 😛,1,0
3272,10,Counter-Strike,This is a best game for me :),1,0
3273,10,Counter-Strike,Still Better then CoD,1,1
3274,10,Counter-Strike,TOP GAME IN THE WORLD!!!,1,1
3275,10,Counter-Strike,oldskull x claassic x legendary  200000/10,1,1
3276,10,Counter-Strike,"Possibly the best ever, this is the first part of the world-known seriies: counter strike, graphics aside this game takes full consentration and skill to be good at, not the first time i've played this game, but i just got it for my account, brings back the memories, a must buy for every fps-fan",1,0
3277,10,Counter-Strike,"Possibly the best ever, this is the first part of the world-known seriies: counter strike, graphics aside this game takes full consentration and skill to be good at, not the first time i've played this game, but i just got it for my account, brings back the memories, a must buy for every fps-fan",1,0
3278,10,Counter-Strike,"Never before has a multiplayer game blended all the elements of true competition and sweat-soaked-shirt anxiety as well a Counter-Strike (CS). You probably already know CS as one of the most popular modifications for Half-Life. It's been available for download for over a year, at least in beta form. But unless you've got a super fast Internet connection at your house, you may not have played it yet as the nearly 100 megabyte download may be daunting for those of you not fortunate enough to have a high-speed connection. Thankfully CS has turned into a full-blown retail game and, while the two versions of CS are identical, it certainly worth shelling out $10 for this stellar title...plus you get a few more multiplayer goodies in the retail package to boot.  Let me start off by saying that the Counter-Strike pack is a stand-alone product. You don't need the original Half-Life to play this game. In the retail package you get a full version of CS as well as Team Fortress Classic, Opposing Force multiplayer, and the Wanted, Redemption and Firearms mods. The entire pack is overflowing with multiplayer fun, but, of course, the real focus of the retail release is Counter-Strike.  There is a single-player component to CS and, while it provides a good primer, this mod is all about online action. You basically play a game of cat and mouse, with the mouse being a terrorist group and the cat a squad of counter-terrorists. As a terrorist, you're goal is to plant a bomb at a specific location or hold a group of hostages. As a counter-terrorist, it's your duty to defuse said bomb or rescue the ill-fated hostages. Taking out all players on the opposing side will also assure your victory.  CS is an action lover's dream, with games lasting only four or five minutes (if that in some cases) because, unlike Half-Life, one shot to the head can mean instant death. CS is the perfect mix between fast-action and realistic damage. You can't just absorb bullet after bullet and expect to walk away. Working as a team is a must and, while you're in the game, taking the lone wolf approach will often get you killed...and fast.  It's the team-based tactics that make CS so fun. I can't stress how important it is in this game to act as a team. If your team is on the defensive side you'll all benefit by creating a cohesive strategy. If you team is on the offensive side, you will all benefit by sticking closely together as well. I'm sure you've seen movies or television show demonstrating this 'Conga Line' style of infiltration. Well, that's exactly how your team will have to act. This creates a fantastic game balance that will keep you coming back for more. It'll also keep you from thinking about your school work, your job, and interaction with your loved ones, and often work around the IGN offices will be put on hold so we can clog our network with CS.  Visually the game will not disappoint. While the Half-Life engine isn't the prettiest beast out there, there is plenty of animation that creates a smooth look and feel, and the gun models are some of the most realistic looking of any shooter available. The environmental textures look realistic enough and complement the provided camouflage well enough for you to be hidden, but not be invisible. As in real life, the distinguishable difference between good guy and bad guy is a little difficult, but the balance to this is if you can't tell who it is then you probably won't be able to hit him with your gun. Now, if you've purchased sniper rifle, you should have plenty of scope magnification to tell the difference between terrorist or counter-terrorist, but otherwise you may be taking out a team member from afar.  As good as it is, a couple of features of this game really stood out as frustrating... at first. But over a period of time they actually became enhancements to online multiplayer gaming. One feature is buying your weapons at the start of each round. This takes a little getting used to at first since, in most shooters, you just run around picking up weapons at your heart's content. Usually by the time you figured out which guns, grenades, and armor you were going to take in your early games, the bad guys would come over and kill you. But a couple of tries later, after getting the gist of things, you're off in no time. The other feature that took some getting used to was the 'wait and watch' feature after you get killed. Once you sustain a lethal injury, you have to wait for the next round to start before you can join in again -- you don't just spawn again and start shooting. This actually adds a ton of anxiety to your efforts of staying alive and completing your objective. But like I mentioned before, the rounds are short, so you shouldn't have to wait too long before you can jump in the action again.  Not surprisingly, the user interface is very Half-Life-esque. Gamers who have played Half-Life or any of the other mods for the game will have no trouble with the menu system. Even for the first time user the interface is easy to use or fumble through. The only thing that even slightly tripped us up in the interface is the 'Update' on the server page. First-time users may be confused into thinking this meant update my version of CS. Not true, it actually means update the list of game servers. But the rest of the interface is easy to understand and even easier to navigate.  Just about the only aspect of this game that we could make negative comments about is the sound. Sure, the realistic guns sounds are spot on, we just wish the same amount of attention to detail was given to the rest of the sound in the game. Some levels have lighting and thunder. When the thunder crashes it sounds a little wimpy. We were hoping for some deeper bass and clearer sounding claps from the lightning. In most of the level the user can go inside or out side of buildings, the sound of their footsteps should also change to reflect what type of surface they are walking on. The sound of footsteps getting closer and closer could also have been improved. As it stands now, it's hard to tell how far down the hallway or street a bad guy is from you by sound alone.  So how long does the magic last? Well we've been playing this game for over a year now and we still can't get enough of it. Are we tired of it? Hell no! We're still surprised by how fun this game is. This game actually made some of us squeal like little school-girls after getting sniped from an unexpected angle on high. On the other hand some of us were drawn to stand up and scream obscenities at the monitor. I guess we'll just have to get them next time!  In a nutshell, if you're looking for the next step in online first person shooters, then look no further. CS is fast paced, intense, and satisfying--this game will not disappoint. This is truly one of the best mods for one of the all time greatest first person shooters ever, and the retail package of CS is simply bursting with multiplayer goodness. If you like to play shooters online, get this pack!",1,0
3279,10,Counter-Strike,nice game for low graphic,1,0
3280,10,Counter-Strike,"Played it for like a minute or so, it's ok.",1,1
3281,10,Counter-Strike,i love this game,1,0
3282,10,Counter-Strike,Best fps of all time,1,0
3283,10,Counter-Strike,"It's ok, i guess. 10/10",1,0
3284,10,Counter-Strike,"MINIMUM: 500 mhz processor, 96mb ram, 16mb video card, Windows XP, Mouse, Keyboard, Internet Connection i dont even have a video card what blasphemy is this 11/10 everyone is better than me",1,1
3285,10,Counter-Strike,I can still make headshots so i still recommend this game to people out there! :D,1,0
3286,10,Counter-Strike,One of the most played games ever!,1,0
3287,10,Counter-Strike,oldskull x claassic x legendary  200000/10,1,1
3288,10,Counter-Strike,"Possibly the best ever, this is the first part of the world-known seriies: counter strike, graphics aside this game takes full consentration and skill to be good at, not the first time i've played this game, but i just got it for my account, brings back the memories, a must buy for every fps-fan",1,0
3289,10,Counter-Strike,"MINIMUM: 500 mhz processor, 96mb ram, 16mb video card, Windows XP, Mouse, Keyboard, Internet Connection i dont even have a video card what blasphemy is this 11/10 everyone is better than me",1,1
3290,10,Counter-Strike,This is a best game for me :),1,0
3291,10,Counter-Strike,One of the best.,1,0
3292,10,Counter-Strike,;3,1,1
3293,10,Counter-Strike,I can still make headshots so i still recommend this game to people out there! :D,1,0
3294,10,Counter-Strike,One of the most played games ever!,1,0
3295,10,Counter-Strike,Good Game and i Loved it so much,1,0
3296,10,Counter-Strike,"The game is fun, but unless you're trying to go pro, it gets boring after a while.",1,0
3297,10,Counter-Strike,"MINIMUM: 500 mhz processor, 96mb ram, 16mb video card, Windows XP, Mouse, Keyboard, Internet Connection i dont even have a video card what blasphemy is this 11/10 everyone is better than me",1,1
3298,10,Counter-Strike,This is a best game for me :),1,0
3299,10,Counter-Strike,"It's ok, i guess. 10/10",1,0
3300,10,Counter-Strike,  Worst game Eva,1,0
3301,10,Counter-Strike,"  I was playing on-line and some ranndom kid stole my car.. (It was a car server don't ask)  Since black people tend to rob, I called him a N I G G E R and he laughted at my face and called me a ♥♥♥♥ :( End of story is.. I got banned from racist mod :( 0/100000   Out of 100000 points it got 0 points.",1,0
3302,10,Counter-Strike,you shoot people,1,1
3303,10,Counter-Strike,Hole in the Fire!,1,0
3304,10,Counter-Strike,  best game but csgo better,1,0
3305,10,Counter-Strike,OMG YES!!! This is the real cs not like CS:GO wich was ruined by valvE. This is still 100000% no mod game at starting and you decide if you want mods. If you want to try Counter Strike YOU HAVE TO buy this game at first!,1,1
3306,10,Counter-Strike,best game in counter strike series,1,1
3307,10,Counter-Strike,The best game in the world ^_^,1,1
3308,10,Counter-Strike,Classic. One of the best and most competetive First Person Shooters ever made.,1,0
3309,10,Counter-Strike,"It has been 2 years since i played counter-strike in my other account. I have at least 400+ hours in this game on another account as i loved it very much, As far as i know, I have CSGO now and i play that instead. I missed this game very much. I hope to get it again. This is just like the other CS games, You play as a Terrorist and Counter Terrorist. The objective of the Terrorist is to use the C4 and blow up 2 area's, Either one could do. A or B. While the Counter-Terrorist's objective is to Stop the bomb from being planted, If it is planted, They have to eliminate all Terrorist and Defuse the bomb. It takes around 5 second's or 10 to defuse, It depends if you have a defuse kit. It's a good game and i recommend it.",1,0
3310,10,Counter-Strike,Greatest Game of all time!,1,0
3311,10,Counter-Strike,"my frend borowed account and cheat, i play alot and can i have a new acount or maybe team can look into problem and not vac ban me anymore? cs is very good game please help :)",1,1
3312,10,Counter-Strike,"Counter-Strike 1.6. Not One of the Best, Nor One of the Worst.  ★ Good Gameplay ★ ★ Bad Graphics, as it was Launched in 1999 ★  If you're going to buy this Game at this time, I Suggest buy Counter-Strike: Global Offensive.  (7/10)",1,0
